Time (ms),USB Avg Current (mA),USB Avg Power (mW),USB Avg Voltage (V)
4647.00,29.945,152.4201,5.09
4647.20,29.973,152.6824,5.094
4647.40,31.172,158.9149,5.098
4647.60,31.936,162.6181,5.092
4647.80,32.274,164.2747,5.09
4648.00,31.841,162.0707,5.09
4648.20,32.022,163.1841,5.096
4648.40,31.696,161.5228,5.096
4648.60,31.777,161.8085,5.092
4648.80,31.866,162.1979,5.09
4649.00,31.938,162.6283,5.092
4649.20,32.215,164.1032,5.094
4649.40,31.983,162.7935,5.09
4649.60,30.24,154.0426,5.094
4649.80,29.635,151.02,5.096
4650.00,29.517,150.3596,5.094
4650.20,29.858,152.2758,5.1
4650.40,29.659,150.9643,5.09
4650.60,31.807,162.0885,5.096
4650.80,30.448,155.0412,5.092
4651.00,29.824,151.9234,5.094
4651.20,30.186,153.8882,5.098
4651.40,29.776,151.6194,5.092
4651.60,29.801,151.9255,5.098
4651.80,29.894,152.1605,5.09
4652.00,30.104,153.2896,5.092
4652.20,31.064,158.3643,5.098
4652.40,29.748,151.5363,5.094
4652.60,30.055,152.9799,5.09
4652.80,30.026,152.9524,5.094
4653.00,29.751,151.6706,5.098
4653.20,30.147,153.5688,5.094
4653.40,30.276,154.347,5.098
4653.60,30.648,155.9983,5.09
4653.80,29.774,151.7283,5.096
4654.00,29.892,152.1503,5.09
4654.20,30.097,153.2539,5.092
4654.40,29.729,151.5584,5.098
4654.60,29.928,152.3934,5.092
4654.80,30.364,154.5528,5.09
4655.00,30.512,155.3671,5.092
4655.20,30.137,153.6987,5.1
4655.40,29.795,151.6566,5.09
4655.60,29.897,152.4149,5.098
4655.80,29.815,151.7584,5.09
4656.00,29.838,152.0544,5.096
4656.20,30.467,155.0161,5.088
4656.40,30.676,156.3862,5.098
4656.60,29.825,151.8093,5.09
4656.80,29.902,152.3208,5.094
4657.00,29.698,151.1628,5.09
4657.20,30.214,153.9706,5.096
4657.40,29.788,151.6209,5.09
4657.60,30.61,155.8661,5.092
4657.80,30.631,156.0956,5.096
4658.00,29.825,151.8689,5.092
4658.20,30.216,154.0412,5.098
4658.40,29.695,151.2069,5.092
4658.60,29.819,151.9576,5.096
4658.80,29.896,152.35,5.096
4659.00,30.139,153.4075,5.09
4659.20,32.343,164.6906,5.092
4659.40,31.758,161.8388,5.096
4659.60,31.961,162.9372,5.098
4659.80,31.763,161.6737,5.09
4660.00,31.668,161.4435,5.098
4660.20,32.144,163.613,5.09
4660.40,31.872,162.2285,5.09
4660.60,31.906,162.4016,5.09
4660.80,31.867,162.2668,5.092
4661.00,32.05,163.1345,5.09
4661.20,31.791,162.0069,5.096
4661.40,29.528,150.3566,5.092
4661.60,29.604,150.7436,5.092
4661.80,29.482,150.1813,5.094
4662.00,29.599,150.8957,5.098
4662.20,31.093,158.5121,5.098
4662.40,31.414,159.9601,5.092
4662.60,30.35,154.4815,5.09
4662.80,29.749,151.4819,5.092
4663.00,29.804,151.9408,5.098
4663.20,30.108,153.3099,5.092
4663.40,29.81,151.9714,5.098
4663.60,29.878,152.079,5.09
4663.80,31.035,158.1544,5.096
4664.00,29.816,151.7634,5.09
4664.20,30.234,154.0725,5.096
4664.40,29.723,151.2901,5.09
4664.60,29.862,152.117,5.094
4664.80,29.819,152.0769,5.1
4665.00,29.864,152.1272,5.094
4665.20,31.295,159.4793,5.096
4665.40,29.923,152.3679,5.092
4665.60,29.884,152.2889,5.096
4665.80,29.799,151.8557,5.096
4666.00,29.729,151.5584,5.098
4666.20,30.114,153.4007,5.094
4666.40,29.846,152.0952,5.096
4666.60,31.058,158.1473,5.092
4666.80,29.868,152.2671,5.098
4667.00,29.842,151.8958,5.09
4667.20,30.038,153.0737,5.096
4667.40,29.849,152.2299,5.1
4667.60,30.289,154.2316,5.092
4667.80,29.787,151.8541,5.098
4668.00,30.984,157.7086,5.09
4668.20,30.194,153.8082,5.094
4668.40,29.818,152.0122,5.098
4668.60,29.903,152.2063,5.09
4668.80,29.816,152.002,5.098
4669.00,29.787,151.6158,5.09
4669.20,30.08,153.2275,5.094
4669.40,31.073,158.1616,5.09
4669.60,29.869,152.1527,5.094
4669.80,29.816,152.002,5.098
4670.00,29.776,151.6194,5.092
4670.20,29.986,152.7487,5.094
4670.40,30.03,152.8527,5.09
4670.60,29.765,151.742,5.098
4670.80,31.268,159.1541,5.09
4671.00,31.81,162.0401,5.094
4671.20,32.07,163.4287,5.096
4671.40,31.99,162.8291,5.09
4671.60,31.719,161.4497,5.09
4671.80,31.961,162.8733,5.096
4672.00,31.666,161.3066,5.094
4672.20,32.061,163.3829,5.096
4672.40,31.944,162.7866,5.096
4672.60,32.47,165.2723,5.09
4672.80,31.975,162.8806,5.094
4673.00,30.122,153.5017,5.096
4673.20,29.623,150.8996,5.094
4673.40,29.682,151.3188,5.098
4673.60,29.694,151.2018,5.092
4673.80,29.563,150.653,5.096
4674.00,31.739,161.742,5.096
4674.20,30.572,155.6726,5.092
4674.40,30.047,153.1796,5.098
4674.60,29.913,152.317,5.092
4674.80,29.844,152.1447,5.098
4675.00,29.737,151.4803,5.094
4675.20,29.817,151.8282,5.092
4675.40,30.49,155.3161,5.094
4675.60,30.821,156.8789,5.09
4675.80,29.73,151.4446,5.094
4676.00,29.805,151.7671,5.092
4676.20,29.753,151.6213,5.096
4676.40,30.35,154.4815,5.09
4676.60,29.729,151.3206,5.09
4676.80,30.224,154.0215,5.096
4677.00,30.71,156.3753,5.092
4677.20,29.745,151.64,5.098
4677.40,30.431,154.9547,5.092
4677.60,29.963,152.7514,5.098
4677.80,29.979,152.6531,5.092
4678.00,29.674,151.1593,5.094
4678.20,30.029,152.9677,5.094
4678.40,31,157.79,5.09
4678.60,29.895,152.4047,5.098
4678.80,29.942,152.4647,5.092
4679.00,29.659,151.2016,5.098
4679.20,29.852,152.1855,5.098
4679.40,30.222,153.8904,5.092
4679.60,30.137,153.5782,5.096
4679.80,30.713,156.3292,5.09
4680.00,29.915,152.387,5.094
4680.20,29.679,151.3035,5.098
4680.40,30.164,153.5348,5.09
4680.60,29.893,152.3347,5.096
4680.80,29.828,152.0035,5.096
4681.00,30.194,153.6875,5.09
4681.20,30.491,155.4431,5.098
4681.40,30.185,153.702,5.092
4681.60,29.889,152.4339,5.1
4681.80,29.776,151.6194,5.092
4682.00,29.863,152.2416,5.098
4682.20,29.744,151.5159,5.094
4682.40,30.854,157.1086,5.092
4682.60,31.894,162.5318,5.096
4682.80,31.948,162.8709,5.098
4683.00,31.802,162.1266,5.098
4683.20,31.788,161.8645,5.092
4683.40,32.291,164.3612,5.09
4683.60,31.72,161.5182,5.092
4683.80,31.897,162.6109,5.098
4684.00,31.77,161.8999,5.096
4684.20,31.865,162.384,5.096
4684.40,32.35,164.6615,5.09
4684.60,31.427,159.9634,5.09
4684.80,29.581,150.6264,5.092
4685.00,29.541,150.3637,5.09
4685.20,29.495,150.1885,5.092
4685.40,29.907,152.3463,5.094
4685.60,30.646,156.2333,5.098
4685.80,31.571,160.6964,5.09
4686.00,29.808,151.8419,5.094
4686.20,29.813,151.9867,5.098
4686.40,30.16,153.5747,5.092
4686.60,29.815,151.9969,5.098
4686.80,29.864,152.0078,5.09
4687.00,29.767,151.5736,5.092
4687.20,31.032,158.2011,5.098
4687.40,30.562,155.744,5.096
4687.60,29.908,152.2317,5.09
4687.80,29.857,152.0916,5.094
4688.00,29.714,151.5414,5.1
4688.20,29.784,151.6601,5.092
4688.40,30.228,154.0419,5.096
4688.60,31.025,158.0414,5.094
4688.80,29.829,151.9489,5.094
4689.00,29.843,152.1396,5.098
4689.20,29.714,151.2443,5.09
4689.40,30.191,153.793,5.094
4689.60,29.832,151.9642,5.094
4689.80,29.94,152.4545,5.092
4690.00,30.957,157.7569,5.096
4690.20,29.924,152.4328,5.094
4690.40,30.03,152.9128,5.092
4690.60,29.879,152.2036,5.094
4690.80,29.863,152.0624,5.092
4691.00,29.818,151.8333,5.092
4691.20,29.774,151.6092,5.092
4691.40,31.3,159.317,5.09
4691.60,29.98,152.6582,5.092
4691.80,29.798,151.791,5.094
4692.00,29.837,152.109,5.098
4692.20,29.685,151.0966,5.09
4692.40,30.453,155.1885,5.096
4692.60,29.949,152.4404,5.09
4692.80,31.054,158.1891,5.094
4693.00,29.836,152.1039,5.098
4693.20,29.829,151.8893,5.092
4693.40,30.067,153.1613,5.094
4693.60,29.934,152.4838,5.094
4693.80,29.829,151.8893,5.092
4694.00,29.806,152.0106,5.1
4694.20,31.097,158.4703,5.096
4694.40,32.145,163.8109,5.096
4694.60,32.115,163.7865,5.1
4694.80,31.721,161.5233,5.092
4695.00,31.786,161.8543,5.092
4695.20,31.754,161.6914,5.092
4695.40,32.042,163.1579,5.092
4695.60,32.028,163.0866,5.092
4695.80,31.836,162.1089,5.092
4696.00,31.869,162.2769,5.092
4696.20,32.109,163.499,5.092
4696.40,30.276,154.1654,5.092
4696.60,29.802,151.6922,5.09
4696.80,29.656,150.9491,5.09
4697.00,29.414,149.7173,5.09
4697.20,29.726,151.2459,5.088
4697.40,32.006,162.8465,5.088
4697.60,31.05,158.2929,5.098
4697.80,29.704,151.2528,5.092
4698.00,29.811,151.9169,5.096
4698.20,29.747,151.4717,5.092
4698.40,29.853,152.1906,5.098
4698.60,30.069,153.1113,5.092
4698.80,30.169,153.6205,5.092
4699.00,30.743,156.6663,5.096
4699.20,29.776,151.6194,5.092
4699.40,29.837,152.0494,5.096
4699.60,30.209,153.9451,5.096
4699.80,29.838,151.9948,5.094
4700.00,29.744,151.6349,5.098
4700.20,30.1,153.209,5.09
4700.40,30.682,156.1714,5.09
4700.60,30.242,153.9923,5.092
4700.80,29.871,152.1629,5.094
4701.00,29.703,151.4259,5.098
4701.20,29.888,152.369,5.098
4701.40,29.698,151.341,5.096
4701.60,30.496,155.2246,5.09
4701.80,30.779,156.8498,5.096
4702.00,29.732,151.4548,5.094
4702.20,29.954,152.5857,5.094
4702.40,30.042,152.9138,5.09
4702.60,30.221,153.9458,5.094
4702.80,29.814,151.8725,5.094
4703.00,30.102,153.2794,5.092
4703.20,30.657,156.1054,5.092
4703.40,29.861,152.0522,5.092
4703.60,30.246,154.1941,5.098
4703.80,29.805,151.7671,5.092
4704.00,29.837,152.109,5.098
4704.20,29.707,151.2681,5.092
4704.40,30.103,153.2243,5.09
4704.60,31.181,158.7113,5.09
4704.80,29.988,152.9388,5.1
4705.00,29.81,151.9118,5.096
4705.20,29.618,150.9333,5.096
4705.40,29.706,151.3224,5.094
4705.60,30.239,153.977,5.092
4705.80,30.143,153.3676,5.088
4706.00,31.855,162.3331,5.096
4706.20,31.921,162.6694,5.096
4706.40,31.947,162.8019,5.096
4706.60,32.123,163.6988,5.096
4706.80,31.806,162.147,5.098
4707.00,31.719,161.4497,5.09
4707.20,32.242,164.0473,5.088
4707.40,31.84,162.0656,5.09
4707.60,32.305,164.4324,5.09
4707.80,32.045,163.1731,5.092
4708.00,31.251,159.1301,5.092
4708.20,29.694,151.38,5.098
4708.40,29.462,150.1973,5.098
4708.60,29.984,152.7385,5.094
4708.80,29.668,151.1881,5.096
4709.00,30.569,155.7796,5.096
4709.20,31.437,160.0772,5.092
4709.40,29.927,152.3883,5.092
4709.60,30.158,153.6248,5.094
4709.80,29.739,151.6094,5.098
4710.00,29.838,151.9948,5.094
4710.20,29.725,151.3003,5.09
4710.40,29.813,151.8078,5.092
4710.60,31.504,160.6074,5.098
4710.80,29.871,152.1031,5.092
4711.00,29.772,151.6586,5.094
4711.20,29.812,151.8027,5.092
4711.40,29.777,151.8031,5.098
4711.60,30.292,154.4892,5.1
4711.80,29.774,151.6092,5.092
4712.00,31.064,158.3643,5.098
4712.20,30.111,153.3252,5.092
4712.40,29.801,151.9255,5.098
4712.60,30.261,154.089,5.092
4712.80,29.902,152.5002,5.1
4713.00,29.702,151.302,5.094
4713.20,29.771,151.8321,5.1
4713.40,30.97,157.6992,5.092
4713.60,30.233,154.1278,5.098
4713.80,29.882,152.1591,5.092
4714.00,29.744,151.6944,5.1
4714.20,29.851,151.9416,5.09
4714.40,29.79,151.7503,5.094
4714.60,30.11,153.5008,5.098
4714.80,29.933,152.4787,5.094
4715.00,29.701,151.3563,5.096
4715.20,29.788,151.7401,5.094
4715.40,30.172,153.8169,5.098
4715.60,29.863,152.1819,5.096
4715.80,29.878,152.1388,5.092
4716.00,30.949,157.7161,5.096
4716.20,29.833,152.0886,5.098
4716.40,30.11,153.3803,5.094
4716.60,29.89,152.1999,5.092
4716.80,29.728,151.5533,5.098
4717.00,30.205,153.8643,5.094
4717.20,29.755,151.691,5.098
4717.40,31.477,160.3438,5.094
4717.60,32.04,163.2118,5.094
4717.80,31.727,161.7442,5.098
4718.00,31.866,162.2617,5.092
4718.20,31.763,161.8007,5.094
4718.40,32.182,163.9351,5.094
4718.60,31.858,162.3484,5.096
4718.80,31.796,161.8416,5.09
4719.00,31.771,161.9686,5.098
4719.20,31.951,162.6306,5.09
4719.40,32.173,163.9536,5.096
4719.60,30.144,153.5535,5.094
4719.80,29.599,150.7773,5.094
4720.00,29.415,149.84,5.094
4720.20,29.602,150.7334,5.092
4720.40,29.84,152.1243,5.098
4720.60,31.9,162.6262,5.098
4720.80,30.539,155.6878,5.098
4721.00,29.843,152.0202,5.094
4721.20,29.702,151.4208,5.098
4721.40,29.996,152.7396,5.092
4721.60,30.079,153.2224,5.094
4721.80,30.53,155.703,5.1
4722.00,30.617,155.9018,5.092
4722.20,29.933,152.5386,5.096
4722.40,30.147,153.7497,5.1
4722.60,29.84,152.184,5.1
4722.80,29.757,151.5822,5.094
4723.00,29.74,151.4956,5.094
4723.20,30.236,154.0222,5.094
4723.40,31.047,158.3397,5.1
4723.60,29.851,152.0013,5.092
4723.80,29.773,151.7828,5.098
4724.00,29.738,151.4854,5.094
4724.20,29.879,152.1439,5.092
4724.40,30.147,153.6894,5.098
4724.60,30.094,153.2386,5.092
4724.80,30.777,156.6549,5.09
4725.00,29.898,152.4798,5.1
4725.20,29.715,151.2494,5.09
4725.40,30.171,153.8118,5.098
4725.60,29.861,152.1119,5.094
4725.80,29.813,152.0463,5.1
4726.00,30.136,153.6333,5.098
4726.20,30.771,156.6244,5.09
4726.40,30.169,153.6809,5.094
4726.60,29.828,151.9438,5.094
4726.80,30.144,153.6741,5.098
4727.00,29.823,152.0377,5.098
4727.20,29.754,151.6859,5.098
4727.40,30.615,156.014,5.096
4727.60,30.591,155.8917,5.096
4727.80,29.829,151.9489,5.094
4728.00,29.782,151.8882,5.1
4728.20,29.86,152.0471,5.092
4728.40,30.15,153.765,5.1
4728.60,29.765,151.6229,5.094
4728.80,30.108,153.3701,5.094
4729.00,31.869,162.2769,5.092
4729.20,31.891,162.3252,5.09
4729.40,32.2,164.0268,5.094
4729.60,31.861,162.3637,5.096
4729.80,31.868,162.3356,5.094
4730.00,31.647,161.2098,5.094
4730.20,31.887,162.4962,5.096
4730.40,32.166,163.7893,5.092
4730.60,31.93,162.4598,5.088
4730.80,32.049,163.3217,5.096
4731.00,31.179,158.7635,5.092
4731.20,29.443,150.1593,5.1
4731.40,30.004,152.9004,5.096
4731.60,29.904,152.331,5.094
4731.80,29.525,150.2823,5.09
4732.00,30.794,156.9878,5.098
4732.20,31.299,159.5623,5.098
4732.40,30.279,154.1807,5.092
4732.60,29.839,152.1192,5.098
4732.80,29.757,151.5226,5.092
4733.00,29.807,151.8965,5.096
4733.20,29.829,152.0683,5.098
4733.40,30.247,154.2597,5.1
4733.60,31.008,158.0788,5.098
4733.80,29.865,152.2518,5.098
4734.00,29.712,151.4718,5.098
4734.20,29.801,151.9255,5.098
4734.40,30.188,153.8984,5.098
4734.60,29.915,152.387,5.094
4734.80,29.727,151.3699,5.092
4735.00,30.978,157.74,5.092
4735.20,29.998,152.6898,5.09
4735.40,30.111,153.265,5.09
4735.60,29.861,152.1119,5.094
4735.80,29.721,151.2799,5.09
4736.00,29.815,151.9969,5.098
4736.20,29.796,151.7808,5.094
4736.40,31.437,160.0143,5.09
4736.60,30.183,153.6315,5.09
4736.80,29.873,152.2926,5.098
4737.00,29.768,151.6977,5.096
4737.20,30.28,154.3674,5.098
4737.40,29.815,151.8776,5.094
4737.60,31.072,158.2186,5.092
4737.80,29.782,151.8286,5.098
4738.00,29.774,151.6687,5.094
4738.20,30.237,154.1482,5.098
4738.40,29.738,151.4259,5.092
4738.60,29.91,152.541,5.1
4738.80,29.703,151.1883,5.09
4739.00,31.128,158.4415,5.09
4739.20,30.142,153.4831,5.092
4739.40,29.879,152.1439,5.092
4739.60,29.765,151.742,5.098
4739.80,29.796,151.6616,5.09
4740.00,29.823,151.8587,5.092
4740.20,30.101,153.4549,5.098
4740.40,31.253,159.1403,5.092
4740.60,31.783,161.7755,5.09
4740.80,31.916,162.644,5.096
4741.00,31.851,162.1853,5.092
4741.20,32.031,163.0378,5.09
4741.40,32.317,164.6874,5.096
4741.60,31.834,162.2897,5.098
4741.80,31.69,161.4289,5.094
4742.00,31.834,162.1624,5.094
4742.20,32.274,164.4037,5.094
4742.40,32.153,163.5945,5.088
4742.60,30.442,155.0107,5.092
4742.80,29.512,150.3341,5.094
4743.00,29.617,150.9875,5.098
4743.20,29.712,151.3529,5.094
4743.40,30.047,153.1195,5.096
4743.60,31.571,160.8858,5.096
4743.80,30.544,155.7744,5.1
4744.00,29.854,152.0763,5.094
4744.20,29.937,152.3793,5.09
4744.40,30.058,153.1756,5.096
4744.60,29.627,150.9199,5.094
4744.80,29.779,151.8133,5.098
4745.00,30.182,153.566,5.088
4745.20,30.832,157.0582,5.094
4745.40,30.119,153.5467,5.098
4745.60,29.77,151.5293,5.09
4745.80,29.818,151.8333,5.092
4746.00,29.823,151.9184,5.094
4746.20,30.224,153.9006,5.092
4746.40,30.493,155.2704,5.092
4746.60,30.76,156.753,5.096
4746.80,29.797,151.9051,5.098
4747.00,29.766,151.5685,5.092
4747.20,29.938,152.5042,5.094
4747.40,30.111,153.3854,5.094
4747.60,29.71,151.3427,5.094
4747.80,30.172,153.6962,5.094
4748.00,30.706,156.5392,5.098
4748.20,29.841,152.01,5.094
4748.40,30.141,153.4177,5.09
4748.60,29.884,152.1693,5.092
4748.80,29.757,151.5822,5.094
4749.00,29.824,151.9831,5.096
4749.20,30.175,153.5907,5.09
4749.40,31.073,158.2237,5.092
4749.60,29.751,151.6706,5.098
4749.80,29.744,151.397,5.09
4750.00,29.857,152.0916,5.094
4750.20,29.871,152.2226,5.096
4750.40,30.183,153.6918,5.092
4750.60,30.184,153.7573,5.094
4750.80,30.64,155.9576,5.09
4751.00,29.762,151.6076,5.094
4751.20,30.238,154.0929,5.096
4751.40,30.157,153.7404,5.098
4751.60,29.813,151.8078,5.092
4751.80,29.767,151.7522,5.098
4752.00,30.155,153.5493,5.092
4752.20,31.904,162.3914,5.09
4752.40,32.153,163.7874,5.094
4752.60,31.83,162.0147,5.09
4752.80,31.817,162.0758,5.094
4753.00,31.851,162.3127,5.096
4753.20,32.152,163.7823,5.094
4753.40,31.75,161.6075,5.09
4753.60,31.881,162.3381,5.092
4753.80,32.083,163.495,5.096
4754.00,31.453,160.0958,5.09
4754.20,29.938,152.5641,5.096
4754.40,29.492,150.1143,5.09
4754.60,29.516,150.4135,5.096
4754.80,29.809,151.9067,5.096
4755.00,30.571,155.851,5.098
4755.20,31.885,162.3584,5.092
4755.40,29.842,152.1345,5.098
4755.60,29.758,151.5277,5.092
4755.80,29.815,151.9373,5.096
4756.00,30.255,153.998,5.09
4756.20,30.137,153.5179,5.094
4756.40,29.789,151.7452,5.094
4756.60,30.913,157.409,5.092
4756.80,29.915,152.4469,5.096
4757.00,29.915,152.3272,5.092
4757.20,30.228,153.8605,5.09
4757.40,29.674,151.1593,5.094
4757.60,29.764,151.7369,5.098
4757.80,29.851,152.0013,5.092
4758.00,31.012,157.8511,5.09
4758.20,30.3,154.3482,5.094
4758.40,29.849,151.9911,5.092
4758.60,29.749,151.6009,5.096
4758.80,29.785,151.6652,5.092
4759.00,29.893,152.2151,5.092
4759.20,30.088,153.2081,5.092
4759.40,31.036,157.9732,5.09
4759.60,29.882,152.2787,5.096
4759.80,29.821,152.0275,5.098
4760.00,29.906,152.401,5.096
4760.20,30.04,153.0238,5.094
4760.40,29.797,151.8455,5.096
4760.60,29.892,152.3296,5.096
4760.80,31.242,159.2092,5.096
4761.00,30.018,152.9717,5.096
4761.20,30.147,153.6291,5.096
4761.40,29.833,152.0886,5.098
4761.60,29.832,152.0835,5.098
4761.80,29.751,151.6706,5.098
4762.00,29.767,151.7522,5.098
4762.20,31.351,159.702,5.094
4762.40,30.018,153.0918,5.1
4762.60,29.652,151.1066,5.096
4762.80,29.833,151.9096,5.092
4763.00,29.882,152.2787,5.096
4763.20,30.073,153.3121,5.098
4763.40,29.813,151.7482,5.09
4763.60,31.191,158.8246,5.092
4763.80,31.83,162.0147,5.09
4764.00,32.095,163.3636,5.09
4764.20,31.975,162.8167,5.092
4764.40,31.925,162.6898,5.096
4764.60,31.663,161.3547,5.096
4764.80,31.888,162.3099,5.09
4765.00,31.849,162.2388,5.094
4765.20,32.103,163.3401,5.088
4765.40,32.027,163.0815,5.092
4765.60,31.977,163.0187,5.098
4765.80,30.272,154.0845,5.09
4766.00,29.977,152.8227,5.098
4766.20,29.762,151.4886,5.09
4766.40,29.644,150.888,5.09
4766.60,29.598,150.713,5.092
4766.80,31.643,161.1262,5.092
4767.00,30.676,156.2635,5.094
4767.20,29.933,152.5386,5.096
4767.40,29.998,152.8098,5.094
4767.60,29.831,151.9591,5.094
4767.80,29.778,151.6296,5.092
4768.00,30.209,153.7638,5.09
4768.20,31.072,158.1565,5.09
4768.40,29.721,151.3988,5.094
4768.60,29.831,152.0784,5.098
4768.80,29.769,151.5837,5.092
4769.00,29.973,152.7424,5.096
4769.20,30.015,152.7764,5.09
4769.40,30.181,153.6817,5.092
4769.60,30.705,156.5341,5.098
4769.80,29.822,151.8536,5.092
4770.00,29.79,151.8694,5.098
4770.20,30.119,153.3057,5.09
4770.40,29.867,152.023,5.09
4770.60,29.768,151.7573,5.098
4770.80,30.442,155.0107,5.092
4771.00,30.84,157.0373,5.092
4771.20,29.988,152.8189,5.096
4771.40,29.829,151.8296,5.09
4771.60,29.809,151.9663,5.098
4771.80,29.865,152.3115,5.1
4772.00,30.006,152.9106,5.096
4772.20,30.461,155.2293,5.096
4772.40,30.534,155.4181,5.09
4772.60,29.802,151.871,5.096
4772.80,29.871,152.2824,5.098
4773.00,29.753,151.5023,5.092
4773.20,30.183,153.6918,5.092
4773.40,29.768,151.5787,5.092
4773.60,30.303,154.1817,5.088
4773.80,30.671,156.1154,5.09
4774.00,29.773,151.5446,5.09
4774.20,30.153,153.72,5.098
4774.40,29.776,151.6789,5.094
4774.60,29.815,151.7584,5.09
4774.80,29.815,151.9373,5.096
4775.00,30.144,153.433,5.09
4775.20,32.235,164.1406,5.092
4775.40,31.797,162.1011,5.098
4775.60,32.232,163.9964,5.088
4775.80,31.92,162.5366,5.092
4776.00,31.85,162.2439,5.094
4776.20,32.132,163.6804,5.094
4776.40,31.696,161.5228,5.096
4776.60,31.839,162.1879,5.094
4776.80,32.074,163.5133,5.098
4777.00,31.891,162.3252,5.09
4777.20,31.769,161.7042,5.09
4777.40,29.484,150.0736,5.09
4777.60,29.559,150.5735,5.094
4777.80,29.621,151.0671,5.1
4778.00,29.57,150.5113,5.09
4778.20,30.943,157.6855,5.096
4778.40,31.472,160.3184,5.094
4778.60,29.885,152.1744,5.092
4778.80,29.84,152.1243,5.098
4779.00,29.826,151.9336,5.094
4779.20,30.175,153.5907,5.09
4779.40,29.793,151.8251,5.096
4779.60,29.737,151.4208,5.092
4779.80,31.167,158.7024,5.092
4780.00,29.801,151.8659,5.096
4780.20,30.171,153.7514,5.096
4780.40,29.799,151.7365,5.092
4780.60,30.203,154.0353,5.1
4780.80,29.847,151.9809,5.092
4781.00,29.822,152.0326,5.098
4781.20,31.342,159.5308,5.09
4781.40,29.834,151.9147,5.092
4781.60,29.849,152.1702,5.098
4781.80,29.852,152.0064,5.092
4782.00,29.801,151.9255,5.098
4782.20,30.161,153.5195,5.09
4782.40,29.741,151.5601,5.096
4782.60,31.017,158.0626,5.096
4782.80,30.016,152.8415,5.092
4783.00,29.762,151.6672,5.096
4783.20,30.2,153.718,5.09
4783.40,29.875,152.243,5.096
4783.60,29.727,151.4293,5.094
4783.80,31.072,158.2186,5.092
4784.00,30.166,153.7259,5.096
4784.20,29.861,152.0522,5.092
4784.40,29.753,151.5618,5.094
4784.60,29.917,152.5169,5.098
4784.80,29.872,152.2277,5.096
4785.00,30.023,152.9972,5.096
4785.20,31.138,158.617,5.094
4785.40,30.099,153.3845,5.096
4785.60,29.806,151.7722,5.092
4785.80,29.787,151.735,5.094
4786.00,30.124,153.3914,5.092
4786.20,29.845,152.1498,5.098
4786.40,29.774,151.7283,5.096
4786.60,31.234,158.9811,5.09
4786.80,31.78,162.0145,5.098
4787.00,32.238,164.1559,5.092
4787.20,31.77,161.7728,5.092
4787.40,31.838,162.2464,5.096
4787.60,31.895,162.4731,5.094
4787.80,31.763,161.6737,5.09
4788.00,32.009,162.9258,5.09
4788.20,32.018,162.9716,5.09
4788.40,31.863,162.4376,5.098
4788.60,32.062,163.388,5.096
4788.80,30.139,153.5281,5.094
4789.00,29.849,151.9911,5.092
4789.20,29.564,150.5399,5.092
4789.40,29.563,150.5348,5.092
4789.60,29.698,151.2222,5.092
4789.80,31.645,161.3262,5.098
4790.00,30.83,156.9247,5.09
4790.20,30.205,153.9247,5.096
4790.40,29.838,151.8754,5.09
4790.60,29.974,152.6876,5.094
4790.80,29.73,151.623,5.1
4791.00,30.006,152.7906,5.092
4791.20,30.206,153.9298,5.096
4791.40,30.726,156.3953,5.09
4791.60,29.905,152.3361,5.094
4791.80,29.859,152.2809,5.1
4792.00,29.847,151.9212,5.09
4792.20,30.033,152.928,5.092
4792.40,29.819,151.9576,5.096
4792.60,30.072,153.0665,5.09
4792.80,30.883,157.2562,5.092
4793.00,29.815,151.9969,5.098
4793.20,30.094,153.4192,5.098
4793.40,29.727,151.5482,5.098
4793.60,29.996,152.7396,5.092
4793.80,29.665,151.1135,5.094
4794.00,30.125,153.5773,5.098
4794.20,31.003,158.1153,5.1
4794.40,29.801,151.6871,5.09
4794.60,29.872,152.1082,5.092
4794.80,29.787,151.8541,5.098
4795.00,29.894,152.3398,5.096
4795.20,30.464,155.3664,5.1
4795.40,30.024,152.7621,5.088
4795.60,30.877,157.2257,5.092
4795.80,29.813,151.8078,5.092
4796.00,29.743,151.4514,5.092
4796.20,30.193,153.8031,5.094
4796.40,29.795,151.7161,5.092
4796.60,29.931,152.4685,5.094
4796.80,30.014,153.0114,5.098
4797.00,30.826,156.966,5.092
4797.20,30.105,153.4753,5.098
4797.40,29.831,151.8994,5.092
4797.60,29.861,152.1717,5.096
4797.80,29.751,151.4326,5.09
4798.00,29.741,151.4412,5.092
4798.20,30.451,155.2392,5.098
4798.40,31.821,161.9689,5.09
4798.60,32.098,163.5072,5.094
4798.80,31.908,162.3479,5.088
4799.00,32.002,163.0182,5.094
4799.20,31.903,162.6415,5.098
4799.40,31.813,161.9282,5.09
4799.60,31.727,161.5539,5.092
4799.80,31.894,162.4043,5.092
4800.00,32.753,166.7128,5.09
4800.20,31.537,160.7126,5.096
4800.40,29.659,151.2016,5.098
4800.60,29.587,150.5978,5.09
4800.80,29.481,150.2352,5.096
4801.00,29.924,152.3132,5.09
4801.20,30.509,155.4128,5.094
4801.40,31.591,160.8614,5.092
4801.60,29.868,152.0879,5.092
4801.80,29.792,151.7009,5.092
4802.00,30.274,154.2763,5.096
4802.20,29.754,151.4479,5.09
4802.40,29.801,151.9255,5.098
4802.60,29.829,151.8296,5.09
