Time (ms),USB Avg Current (mA),USB Avg Power (mW),USB Avg Voltage (V)
9302.20,2.897,14.8037,5.11
9302.40,3.407,17.437,5.118
9302.60,3.31,16.9273,5.114
9302.80,5.674,28.9487,5.102
9303.00,7.012,35.8874,5.118
9303.20,2.859,14.5981,5.106
9303.40,3.411,17.4575,5.118
9303.60,3.282,16.7579,5.106
9303.80,5.405,27.6087,5.108
9304.00,6.899,35.2815,5.114
9304.20,2.919,14.9219,5.112
9304.40,3.421,17.495,5.114
9304.60,3.298,16.8858,5.12
9304.80,5.136,26.2244,5.106
9305.00,6.574,33.5931,5.11
9305.20,2.961,15.1189,5.106
9305.40,3.316,16.9381,5.108
9305.60,4.864,24.8161,5.102
9305.80,6.878,35.1328,5.108
9306.00,2.899,14.8371,5.118
9306.20,3.396,17.34,5.106
9306.40,3.312,16.9508,5.118
9306.60,5.885,30.0488,5.106
9306.80,6.755,34.5451,5.114
9307.00,2.897,14.7921,5.106
9307.20,3.416,17.4694,5.114
9307.40,3.304,16.8834,5.11
9307.60,5.626,28.7376,5.108
9307.80,6.661,34.131,5.124
9308.00,2.955,15.106,5.112
9308.20,3.392,17.3399,5.112
9308.40,3.306,16.8937,5.11
9308.60,5.335,27.2725,5.112
9308.80,6.981,35.6729,5.11
9309.00,2.886,14.7763,5.12
9309.20,3.421,17.4745,5.108
9309.40,3.298,16.8792,5.118
9309.60,5.084,25.9386,5.102
9309.80,6.618,33.8842,5.12
9310.00,2.954,15.089,5.108
9310.20,3.407,17.4438,5.12
9310.40,3.315,16.933,5.108
9310.60,6.094,31.1769,5.116
9310.80,6.521,33.2962,5.106
9311.00,2.934,15.0162,5.118
9311.20,3.425,17.4949,5.108
9311.40,3.309,16.9355,5.118
9311.60,5.836,29.7636,5.1
9311.80,6.432,32.8932,5.114
9312.00,2.95,15.0804,5.112
9312.20,3.415,17.4643,5.114
9312.40,3.293,16.8206,5.108
9312.60,5.577,28.4762,5.106
9312.80,6.704,34.3245,5.12
9313.00,2.921,14.9205,5.108
9313.20,3.415,17.4643,5.114
9313.40,3.295,16.844,5.112
9313.60,5.323,27.1899,5.108
9313.80,6.372,32.5609,5.11
9314.00,2.989,15.3037,5.12
9314.20,3.384,17.2787,5.106
9314.40,3.302,16.8666,5.108
9314.60,6.354,32.4816,5.112
9314.80,6.265,32.0643,5.118
9315.00,2.936,15.003,5.11
9315.20,3.393,17.3518,5.114
9315.40,3.293,16.8206,5.108
9315.60,6.086,31.1116,5.112
9315.80,6.53,33.3422,5.106
9316.00,2.936,15.0206,5.116
9316.20,3.405,17.4064,5.112
9316.40,3.292,16.8353,5.114
9316.60,5.794,29.5958,5.108
9316.80,6.465,33.0491,5.112
9317.00,2.957,15.1221,5.114
9317.20,3.377,17.2565,5.11
9317.40,3.313,16.9626,5.12
9317.60,5.524,28.1835,5.102
9317.80,6.14,31.4245,5.118
9318.00,2.984,15.2363,5.106
9318.20,3.381,17.2972,5.116
9318.40,3.304,16.89,5.112
9318.60,5.263,26.8624,5.104
9318.80,6.441,32.9779,5.12
9319.00,2.971,15.1699,5.106
9319.20,3.39,17.3365,5.114
9319.40,3.315,16.9728,5.12
9319.60,6.29,32.1042,5.104
9319.80,6.333,32.4376,5.122
9320.00,2.954,15.0949,5.11
9320.20,3.365,17.2288,5.12
9320.40,3.319,16.9535,5.108
9320.60,5.992,30.6311,5.112
9320.80,2.995,15.3344,5.12
9321.00,3.382,17.2685,5.106
9321.20,3.315,16.9662,5.118
9321.40,5.726,29.2026,5.1
9321.60,7.775,39.7458,5.112
9321.80,4.853,24.8377,5.118
9322.00,5.262,26.8888,5.11
9322.20,5.2,26.624,5.12
9322.40,7.34,37.5221,5.112
9322.60,8.086,41.2871,5.106
9322.80,4.903,25.0837,5.116
9323.00,5.271,26.9032,5.104
9323.20,5.188,26.4796,5.104
9323.40,8.403,42.8889,5.104
9323.60,7.97,40.7267,5.11
9323.80,4.862,24.8254,5.106
9324.00,5.282,26.9805,5.108
9324.20,5.181,26.4853,5.112
9324.40,8.147,41.6149,5.108
9324.60,7.872,40.2732,5.116
9324.80,4.895,25.0526,5.118
9325.00,5.271,26.9137,5.106
9325.20,5.205,26.6392,5.118
9325.40,7.875,40.1625,5.1
9325.60,8.158,41.72,5.114
9325.80,4.83,24.6427,5.102
9326.00,5.28,26.9914,5.112
9326.20,5.19,26.552,5.116
9326.40,7.583,38.6885,5.102
9326.60,7.831,40.0947,5.12
9326.80,4.904,25.0398,5.106
9327.00,5.259,26.884,5.112
9327.20,5.195,26.5049,5.102
9327.40,8.627,44.0322,5.104
9327.60,7.734,39.5671,5.116
9327.80,4.855,24.7896,5.106
9328.00,5.282,27.0121,5.114
9328.20,5.159,26.3315,5.104
9328.40,8.366,42.7168,5.106
9328.60,7.998,40.9498,5.12
9328.80,4.848,24.7733,5.11
9329.00,5.268,26.93,5.112
9329.20,5.201,26.5771,5.11
9329.40,8.077,41.3058,5.114
9329.60,7.946,40.5882,5.108
9329.80,4.891,25.0321,5.118
9330.00,5.25,26.817,5.108
9330.20,5.187,26.5471,5.118
9330.40,7.811,39.9455,5.114
9330.60,7.572,38.7232,5.114
9330.80,4.936,25.2624,5.118
9331.00,5.279,27.0179,5.118
9331.20,5.186,26.5005,5.11
9331.40,7.527,38.4028,5.102
9331.60,7.897,40.4011,5.116
9331.80,4.897,24.9845,5.102
9332.00,5.264,26.899,5.11
9332.20,5.211,26.6595,5.116
9332.40,8.566,43.7037,5.102
9332.60,7.795,39.848,5.112
9332.80,4.892,25.0275,5.116
9333.00,5.268,26.9616,5.118
9333.20,5.18,26.4387,5.104
9333.40,8.29,42.3785,5.112
9333.60,7.655,39.0711,5.104
9333.80,4.92,25.1215,5.106
9334.00,5.277,26.9444,5.106
9334.20,5.184,26.4902,5.11
9334.40,8.028,41.007,5.108
9334.60,7.977,40.8263,5.118
9334.80,4.895,25.0428,5.116
9335.00,5.277,26.9655,5.11
9335.20,5.209,26.6597,5.118
9335.40,7.757,39.5607,5.1
9335.60,7.655,39.163,5.116
9335.80,4.927,25.1967,5.114
9336.00,5.268,26.9195,5.11
9336.20,5.203,26.6185,5.116
9336.40,8.817,44.9667,5.1
9336.60,7.549,38.5754,5.11
9336.80,4.895,25.0526,5.118
9337.00,5.282,26.9805,5.108
9337.20,5.178,26.501,5.118
9337.40,8.519,43.4639,5.102
9337.60,7.429,38.0216,5.118
9337.80,4.938,25.2134,5.106
9338.00,5.242,26.8286,5.118
9338.20,5.172,26.4082,5.106
9338.40,8.258,42.1984,5.11
9338.60,7.732,39.4641,5.104
9338.80,4.942,25.2734,5.114
9339.00,5.28,26.9386,5.102
9339.20,5.198,26.5722,5.112
9339.40,7.989,40.8398,5.112
9339.60,7.4,37.888,5.12
9339.80,4.961,25.3309,5.106
9340.00,5.263,26.936,5.118
9340.20,5.204,26.6237,5.116
9340.40,9.017,46.0949,5.112
9340.60,7.344,37.5866,5.118
9340.80,4.919,25.0967,5.102
9341.00,5.26,26.8891,5.112
9341.20,5.192,26.5727,5.118
9341.40,8.736,44.5536,5.1
9341.60,7.59,38.8001,5.112
9341.80,4.894,25.0475,5.118
9342.00,5.27,26.9297,5.11
9342.20,5.197,26.5879,5.116
9342.40,8.476,43.3463,5.114
9342.60,7.472,38.1969,5.112
9342.80,4.958,25.3056,5.104
9343.00,5.276,26.9709,5.112
9343.20,5.218,26.6431,5.106
9343.40,8.205,41.9604,5.114
9343.60,7.121,36.4168,5.114
9343.80,4.995,25.5444,5.114
9344.00,5.252,26.8167,5.106
9344.20,5.197,26.5255,5.104
9344.40,9.233,47.1252,5.104
9344.60,7.151,36.5559,5.112
9344.80,4.936,25.2624,5.118
9345.00,5.27,26.9086,5.106
9345.20,5.194,26.5829,5.118
9345.40,8.941,45.5991,5.1
9345.60,7.369,37.6556,5.11
9345.80,4.907,25.1042,5.116
9346.00,5.262,26.8678,5.106
9346.20,5.202,26.6238,5.118
9346.40,8.701,44.3751,5.1
9346.60,7.238,37.0151,5.114
9346.80,4.954,25.3546,5.118
9347.00,5.273,26.9345,5.108
9347.20,5.195,26.5361,5.108
9347.40,8.449,43.1913,5.112
9347.60,7.537,38.4839,5.106
9347.80,4.938,25.2036,5.104
9348.00,5.296,27.0732,5.112
9348.20,5.172,26.46,5.116
9348.40,8.149,41.5925,5.104
9348.60,7.208,36.8905,5.118
9348.80,4.98,25.4279,5.106
9349.00,5.257,26.8843,5.114
9349.20,3.989,20.3918,5.112
9349.40,7.301,37.2789,5.106
9349.60,5.303,27.1408,5.118
9349.80,3.081,15.7377,5.108
9350.00,3.359,17.1981,5.12
9350.20,3.292,16.8155,5.108
9350.40,7.04,36.0026,5.114
9350.60,5.137,26.2295,5.106
9350.80,3.113,15.9323,5.118
9351.00,3.369,17.2021,5.106
9351.20,3.304,16.9099,5.118
9351.40,6.782,34.5882,5.1
9351.60,5.381,27.5184,5.114
9351.80,3.078,15.7163,5.106
9352.00,3.367,17.239,5.12
9352.20,3.306,16.9267,5.12
9352.40,6.496,33.2465,5.118
9352.60,5.075,25.984,5.12
9352.80,3.111,15.9283,5.12
9353.00,3.373,17.236,5.11
9353.20,3.326,17.0092,5.114
9353.40,7.472,38.1371,5.104
9353.60,5.09,26.0099,5.11
9353.80,3.091,15.8074,5.114
9354.00,3.358,17.1594,5.11
9354.20,3.306,16.9201,5.118
9354.40,7.253,37.0048,5.102
9354.60,5.301,27.1305,5.118
9354.80,3.078,15.7163,5.106
9355.00,3.357,17.1811,5.118
9355.20,3.306,16.8804,5.106
9355.40,6.973,35.632,5.11
9355.60,5.148,26.2857,5.106
9355.80,3.116,15.9415,5.116
9356.00,3.355,17.1239,5.104
9356.20,3.335,17.0619,5.116
9356.40,6.736,34.4614,5.116
9356.60,4.814,24.6381,5.118
9356.80,3.145,16.0584,5.106
9357.00,3.334,17.0701,5.12
9357.20,3.313,16.9228,5.108
9357.40,7.665,39.1835,5.112
9357.60,4.917,25.1357,5.112
9357.80,3.102,15.8512,5.11
9358.00,3.376,17.2919,5.122
9358.20,3.314,16.9345,5.11
9358.40,7.477,38.2224,5.112
9358.60,5.085,25.9844,5.11
9358.80,3.105,15.8914,5.118
9359.00,3.362,17.2202,5.122
9359.20,3.292,16.8485,5.118
9359.40,7.22,36.8509,5.104
9359.60,4.935,25.2475,5.116
9359.80,3.149,16.1103,5.116
9360.00,3.368,17.2172,5.112
9360.20,3.298,16.8924,5.122
9360.40,6.97,35.5749,5.104
9360.60,5.198,26.6138,5.12
9360.80,3.111,15.891,5.108
9361.00,3.368,17.2172,5.112
9361.20,3.291,16.8433,5.118
9361.40,6.689,34.1407,5.104
9361.60,4.866,24.8653,5.11
9361.80,3.155,16.122,5.11
9362.00,3.334,17.0301,5.108
9362.20,3.324,16.9856,5.11
9362.40,7.638,39.0302,5.11
9362.60,4.911,25.1443,5.12
9362.80,3.109,15.9119,5.118
9363.00,3.373,17.2158,5.104
9363.20,3.315,16.933,5.108
9363.40,7.402,37.8538,5.114
9363.60,4.699,23.9837,5.104
9363.80,3.156,16.1398,5.114
9364.00,3.348,17.1016,5.108
9364.20,3.315,16.9662,5.118
9364.40,7.164,36.5937,5.108
9364.60,4.975,25.4123,5.108
9364.80,3.124,15.9699,5.112
9365.00,3.343,17.1228,5.122
9365.20,3.318,16.9815,5.118
9365.40,6.92,35.3335,5.106
9365.60,4.654,23.8285,5.12
9365.80,3.19,16.2881,5.106
9366.00,3.352,17.1555,5.118
9366.20,3.304,16.8702,5.106
9366.40,7.792,39.8171,5.11
9366.60,4.763,24.3675,5.116
9366.80,3.125,15.975,5.112
9367.00,3.37,17.2342,5.114
9367.20,3.315,16.9463,5.112
9367.40,7.601,38.8715,5.114
9367.60,4.919,25.1754,5.118
9367.80,3.15,16.1217,5.118
9368.00,3.351,17.1236,5.11
9368.20,3.332,17.0265,5.11
9368.40,7.392,37.7731,5.11
9368.60,4.73,24.2176,5.12
9368.80,3.142,16.0556,5.11
9369.00,3.352,17.1622,5.12
9369.20,3.322,16.9621,5.106
9369.40,7.135,36.4741,5.112
9369.60,4.408,22.5513,5.116
9369.80,3.209,16.4108,5.114
9370.00,3.331,17.0081,5.106
9370.20,3.295,16.844,5.112
9370.40,7.917,40.5034,5.116
9370.60,4.643,23.7164,5.108
9370.80,3.139,16.0528,5.114
9371.00,3.361,17.2016,5.118
9371.20,3.31,16.8942,5.104
9371.40,7.778,39.6989,5.104
9371.60,4.759,24.328,5.112
9371.80,3.153,16.1307,5.116
9372.00,3.343,17.1095,5.118
9372.20,3.337,17.032,5.104
9372.40,7.59,38.7394,5.104
9372.60,4.501,23.0001,5.11
9372.80,3.191,16.3124,5.112
9373.00,3.337,17.0454,5.108
9373.20,3.334,17.0434,5.112
9373.40,7.34,37.5661,5.118
9373.60,4.789,24.4718,5.11
9373.80,3.151,16.1331,5.12
9374.00,3.355,17.1441,5.11
9374.20,3.296,16.8689,5.118
9374.40,7.077,36.1635,5.11
9374.60,4.464,22.8289,5.114
9374.80,3.199,16.3597,5.114
9375.00,3.343,17.0827,5.11
9375.20,3.306,16.9201,5.118
9375.40,7.935,40.5161,5.106
9375.60,4.615,23.6288,5.12
9375.80,3.156,16.1208,5.108
9376.00,3.341,17.1059,5.12
9376.20,3.301,16.8615,5.108
9376.40,7.774,39.7873,5.118
9376.60,4.351,22.2249,5.108
9376.80,4.372,22.3672,5.116
9377.00,5.207,26.5765,5.104
9377.20,5.184,26.511,5.114
9377.40,9.432,48.2164,5.112
9377.60,6.413,32.7704,5.11
9377.80,5.067,25.8518,5.102
9378.00,5.25,26.8275,5.11
9378.20,5.21,26.6544,5.116
9378.40,9.142,46.6425,5.102
9378.60,6.124,31.2691,5.106
9378.80,5.095,26.0558,5.114
9379.00,5.214,26.6435,5.11
9379.20,5.177,26.4648,5.112
9379.40,9.946,50.8837,5.116
9379.60,6.403,32.6937,5.106
9379.80,5.056,25.8564,5.114
9380.00,5.232,26.7041,5.104
9380.20,5.21,26.6544,5.116
9380.40,9.823,50.2152,5.112
9380.60,6.449,32.9157,5.104
9380.80,5.062,25.8466,5.106
9381.00,5.229,26.7306,5.112
9381.20,5.198,26.593,5.116
9381.40,9.642,49.3285,5.116
9381.60,6.221,31.8018,5.112
9381.80,5.07,25.9178,5.112
9382.00,5.218,26.6222,5.102
9382.20,5.216,26.6433,5.108
9382.40,9.366,47.8603,5.11
9382.60,5.92,30.2749,5.114
9382.80,5.122,26.2144,5.118
9383.00,5.214,26.6018,5.102
9383.20,10.044,51.3851,5.116
9383.40,6.279,32.1359,5.118
9383.60,5.073,25.9027,5.106
9383.80,5.241,26.792,5.112
9384.00,5.184,26.5317,5.118
9384.20,9.932,50.7128,5.106
9384.40,6.33,32.3716,5.114
9384.60,5.064,25.877,5.11
9384.80,5.236,26.756,5.11
9385.00,5.192,26.5727,5.118
9385.20,9.836,50.2029,5.104
9385.40,6.017,30.7589,5.112
9385.60,5.121,26.1888,5.114
9385.80,5.211,26.5969,5.104
9386.00,5.204,26.582,5.108
9386.20,9.605,49.0239,5.104
9386.40,6.273,32.0425,5.108
9386.60,5.079,25.9334,5.106
9386.80,5.232,26.7251,5.108
9387.00,5.194,26.5725,5.116
9387.20,9.318,47.6895,5.118
9387.40,5.98,30.5339,5.106
9387.60,5.12,26.2042,5.118
9387.80,5.231,26.699,5.104
9388.00,5.204,26.6341,5.118
9388.20,10.09,51.4994,5.104
9388.40,6.226,31.8398,5.114
9388.60,5.07,25.9381,5.116
9388.80,5.256,26.8476,5.108
9389.00,5.195,26.588,5.118
9389.20,9.995,51.1144,5.114
9389.40,5.843,29.8344,5.106
9389.60,5.144,26.327,5.118
9389.80,5.24,26.745,5.104
9390.00,5.218,26.6953,5.116
9390.20,9.806,50.1479,5.114
9390.40,6.075,31.0918,5.118
9390.60,5.102,26.112,5.118
9390.80,5.213,26.6906,5.12
9391.00,5.192,26.5104,5.106
9391.20,9.53,48.6411,5.104
9391.40,5.75,29.3595,5.106
9391.60,5.155,26.3524,5.112
9391.80,5.19,26.552,5.116
9392.00,5.184,26.4799,5.108
9392.20,10.181,52.0045,5.108
9392.40,6.132,31.3836,5.118
9392.60,5.097,26.0355,5.108
9392.80,5.226,26.7571,5.12
9393.00,5.202,26.5614,5.106
9393.20,10.11,51.7025,5.114
9393.40,6.164,31.4487,5.102
9393.60,5.092,26.0405,5.114
9393.80,5.215,26.6487,5.11
9394.00,5.197,26.5567,5.11
9394.20,9.993,51.1442,5.118
9394.40,5.867,29.9569,5.106
9394.60,5.145,26.3321,5.118
9394.80,5.212,26.6125,5.106
9395.00,5.205,26.6288,5.116
9395.20,9.722,49.66,5.108
9395.40,5.555,28.4083,5.114
9395.60,5.131,26.1989,5.106
9395.80,5.224,26.7155,5.114
9396.00,5.216,26.612,5.102
9396.20,10.282,52.5205,5.108
9396.40,6.001,30.7131,5.118
9396.60,5.095,26.0253,5.108
9396.80,5.249,26.8224,5.11
9397.00,5.185,26.5472,5.12
9397.20,10.206,52.2343,5.118
9397.40,6.023,30.7655,5.108
9397.60,5.086,26.0301,5.118
9397.80,5.19,26.5417,5.114
9398.00,5.223,26.7,5.112
9398.20,10.173,52.0654,5.118
9398.40,5.661,28.9051,5.106
9398.60,5.15,26.2959,5.106
9398.80,5.231,26.7513,5.114
9399.00,5.211,26.6282,5.11
9399.20,9.94,50.7536,5.106
9399.40,5.914,30.2324,5.112
9399.60,5.126,26.2144,5.114
9399.80,5.243,26.7603,5.104
9400.00,5.196,26.5412,5.108
9400.20,9.675,49.3812,5.104
9400.40,5.595,28.5681,5.106
9400.60,5.137,26.2192,5.104
9400.80,5.221,26.6584,5.106
9401.00,5.204,26.5716,5.106
9401.20,10.325,52.7401,5.108
9401.40,5.897,30.1455,5.112
9401.60,5.121,26.2093,5.118
9401.80,5.216,26.6329,5.106
9402.00,5.192,26.5727,5.118
9402.20,10.302,52.6844,5.114
9402.40,5.893,30.125,5.112
9402.60,5.141,26.2808,5.112
9402.80,5.201,26.5667,5.108
9403.00,5.212,26.675,5.118
9403.20,10.14,51.7748,5.106
9403.40,5.702,29.1828,5.118
9403.60,5.138,26.2757,5.114
9403.80,5.209,26.6076,5.108
9404.00,5.199,26.6189,5.12
9404.20,8.705,44.4477,5.106
9404.40,3.56,18.213,5.116
9404.60,3.319,16.9402,5.104
9404.80,3.323,16.9739,5.108
9405.00,3.284,16.8009,5.116
9405.20,8.515,43.4946,5.108
9405.40,3.936,20.1602,5.122
9405.60,3.248,16.5973,5.11
9405.80,3.319,16.9933,5.12
9406.00,3.337,17.0521,5.11
9406.20,8.504,43.5235,5.118
9406.40,3.91,19.9879,5.112
9406.60,3.257,16.6758,5.12
9406.80,3.318,16.955,5.11
9407.00,3.316,16.9713,5.118
9407.20,8.428,43.0671,5.11
9407.40,3.627,18.5485,5.114
9407.60,3.282,16.771,5.11
9407.80,3.335,17.0752,5.12
9408.00,3.329,17.0511,5.122
9408.20,8.14,41.5791,5.108
9408.40,3.354,17.1725,5.12
9408.60,3.317,16.9499,5.11
9408.80,3.317,16.983,5.12
9409.00,3.334,17.0301,5.108
9409.20,8.597,43.9994,5.118
9409.40,3.848,19.6941,5.118
9409.60,3.25,16.5945,5.106
9409.80,3.337,17.0387,5.106
9410.00,3.336,17.0403,5.108
9410.20,8.602,43.9734,5.112
9410.40,3.81,19.4996,5.118
9410.60,3.277,16.7782,5.12
9410.80,3.312,16.9309,5.112
9411.00,3.326,16.9826,5.106
9411.20,8.602,43.939,5.108
9411.40,3.474,17.766,5.114
9411.60,3.299,16.8381,5.104
9411.80,3.34,17.0741,5.112
9412.00,3.306,16.9201,5.118
9412.20,8.398,42.9306,5.112
9412.40,3.634,18.5625,5.108
9412.60,3.3,16.863,5.11
9412.80,3.329,17.0445,5.12
9413.00,3.319,16.9468,5.106
9413.20,8.675,44.3813,5.116
9413.40,3.79,19.3821,5.114
9413.60,3.292,16.8616,5.122
9413.80,3.321,16.957,5.106
9414.00,3.311,16.9391,5.116
9414.20,3.729,19.0552,5.11
9414.40,3.268,16.7256,5.118
9414.60,3.315,16.9397,5.11
9414.80,3.326,17.0291,5.12
9415.00,8.712,44.4835,5.106
9415.20,3.678,18.8314,5.12
9415.40,3.276,16.7273,5.106
9415.60,3.319,16.9866,5.118
9415.80,3.321,16.957,5.106
9416.00,8.566,43.8408,5.118
9416.20,3.509,17.9099,5.104
9416.40,3.318,16.9815,5.118
9416.60,3.323,16.9805,5.11
9416.80,3.337,17.0454,5.108
9417.00,8.251,42.1956,5.114
9417.20,3.256,16.6707,5.12
9417.40,3.33,17.0163,5.11
9417.60,3.306,16.9333,5.122
9417.80,3.34,17.0607,5.108
9418.00,8.771,44.89,5.118
9418.20,3.676,18.7697,5.106
9418.40,3.28,16.7805,5.116
9418.60,3.333,17.0183,5.106
9418.80,3.326,16.9892,5.108
9419.00,8.798,44.9754,5.112
9419.20,3.59,18.3664,5.116
9419.40,3.297,16.874,5.118
9419.60,3.328,17.046,5.122
9419.80,3.311,16.9391,5.116
9420.00,8.739,44.6912,5.114
9420.20,3.345,17.0863,5.108
9420.40,3.318,16.955,5.11
9420.60,3.335,17.0619,5.116
9420.80,3.294,16.8323,5.11
9421.00,8.364,42.8237,5.12
9421.20,3.13,15.9818,5.106
9421.40,3.348,17.1217,5.114
9421.60,3.315,16.9198,5.104
9421.80,3.324,16.979,5.108
9422.00,8.843,45.2408,5.116
9422.20,3.572,18.2886,5.12
9422.40,3.283,16.7696,5.108
9422.60,3.306,16.9267,5.12
9422.80,3.301,16.8549,5.106
9423.00,8.869,45.4093,5.12
9423.20,3.538,18.0721,5.108
9423.40,3.296,16.8755,5.12
9423.60,3.318,16.955,5.11
9423.80,3.327,17.0276,5.118
9424.00,8.862,45.2671,5.108
9424.20,3.204,16.3981,5.118
9424.40,3.343,17.076,5.108
9424.60,3.315,16.9728,5.12
9424.80,3.312,16.9243,5.11
9425.00,8.683,44.457,5.12
9425.20,3.345,17.1063,5.114
9425.40,3.328,16.9994,5.108
9425.60,3.331,17.0547,5.12
9425.80,3.306,16.9003,5.112
9426.00,8.92,45.6526,5.118
9426.20,3.524,18.0358,5.118
9426.40,3.314,16.9213,5.106
9426.60,3.305,16.8886,5.11
9426.80,3.3,16.8828,5.116
9427.00,8.981,45.8929,5.11
9427.20,3.462,17.7116,5.116
9427.40,3.29,16.7922,5.104
9427.60,3.32,16.9785,5.114
9427.80,3.309,16.8958,5.106
9428.00,9.009,46.018,5.108
9428.20,3.384,17.3261,5.12
9428.40,3.325,17.024,5.12
9428.60,3.313,16.9559,5.118
9428.80,3.315,16.9529,5.114
9429.00,8.845,45.1803,5.108
9429.20,3.234,16.5257,5.11
9429.40,3.354,17.1658,5.118
9429.60,3.32,16.9718,5.112
9429.80,8.473,43.3648,5.118
9430.00,3.042,15.569,5.118
9430.20,3.365,17.175,5.104
9430.40,3.301,16.9011,5.12
9430.60,3.336,17.067,5.116
9430.80,9.03,46.1433,5.11
9431.00,3.388,17.333,5.116
9431.20,3.333,17.0316,5.11
9431.40,4.449,22.7611,5.116
9431.60,5.172,26.3669,5.098
9431.80,10.949,55.9494,5.11
9432.00,5.242,26.8286,5.118
9432.20,5.211,26.6074,5.106
9432.40,5.198,26.593,5.116
9432.60,5.195,26.5049,5.102
9432.80,10.837,55.3771,5.11
9433.00,5.007,25.6258,5.118
9433.20,5.23,26.7462,5.114
9433.40,5.206,26.5922,5.108
9433.60,5.222,26.7262,5.118
9433.80,10.413,53.1896,5.108
9434.00,4.847,24.8069,5.118
9434.20,5.262,26.8993,5.112
9434.40,5.19,26.5313,5.112
9434.60,5.198,26.541,5.106
9434.80,10.987,56.0996,5.106
9435.00,5.233,26.772,5.116
9435.20,5.215,26.6174,5.104
9435.40,5.215,26.6695,5.114
9435.60,5.184,26.4695,5.106
9435.80,11.008,56.2509,5.11
9436.00,5.172,26.4186,5.108
9436.20,5.235,26.7404,5.108
9436.40,5.195,26.5984,5.12
9436.60,5.218,26.6431,5.106
9436.80,10.961,56.0984,5.118
9437.00,4.886,24.9577,5.108
9437.20,5.251,26.8641,5.116
9437.40,5.207,26.5765,5.104
9437.60,5.185,26.4953,5.11
9437.80,10.839,55.474,5.118
9438.00,5.037,25.7794,5.118
9438.20,5.254,26.9005,5.12
9438.40,5.212,26.6229,5.108
9438.60,5.219,26.6273,5.102
9438.80,11.048,56.4553,5.11
9439.00,5.205,26.6184,5.114
9439.20,5.231,26.7618,5.116
9439.40,5.177,26.4855,5.116
9439.60,5.198,26.5202,5.102
9439.80,11.089,56.7091,5.114
9440.00,5.13,26.1835,5.104
9440.20,5.254,26.8795,5.116
9440.40,5.183,26.4437,5.102
9440.60,5.209,26.5972,5.106
9440.80,11.098,56.7774,5.116
9441.00,5.063,25.8618,5.108
9441.20,5.248,26.8593,5.118
9441.40,5.188,26.5003,5.108
9441.60,5.193,26.5362,5.11
9441.80,10.926,55.9193,5.118
9442.00,4.919,25.1066,5.104
9442.20,5.25,26.8485,5.114
9442.40,5.18,26.4284,5.102
9442.60,5.226,26.6944,5.108
9442.80,10.491,53.6929,5.118
9443.00,4.797,24.4935,5.106
9443.20,5.262,26.9309,5.118
9443.40,5.209,26.5867,5.104
9443.60,5.201,26.5667,5.108
9443.80,11.117,56.8968,5.118
9444.00,5.085,25.9538,5.104
9444.20,5.237,26.7715,5.112
9444.40,5.191,26.5052,5.106
9444.60,5.212,26.6229,5.108
9444.80,11.169,57.1629,5.118
9445.00,5.23,26.7462,5.114
9445.20,5.186,26.5316,5.116
9445.40,5.228,26.6942,5.106
9445.60,11.018,56.3901,5.118
9445.80,4.842,24.7233,5.106
9446.00,5.286,27.0537,5.118
9446.20,5.208,26.6337,5.114
9446.40,5.198,26.5514,5.108
9446.60,10.55,53.9949,5.118
9446.80,4.733,24.1856,5.11
9447.00,5.292,27.021,5.106
9447.20,5.184,26.5317,5.118
9447.40,5.212,26.6437,5.112
9447.60,11.156,57.0741,5.116
9447.80,5.038,25.7442,5.11
9448.00,5.257,26.8317,5.104
9448.20,5.198,26.541,5.106
9448.40,5.202,26.5406,5.102
9448.60,11.237,57.4211,5.11
9448.80,4.989,25.4938,5.11
9449.00,5.251,26.8746,5.118
9449.20,5.194,26.5206,5.106
9449.40,5.212,26.6542,5.114
9449.60,11.087,56.588,5.104
9449.80,4.777,24.4296,5.114
9450.00,5.283,27.0173,5.114
9450.20,5.182,26.4904,5.112
9450.40,5.19,26.5001,5.106
9450.60,10.985,56.0894,5.106
9450.80,4.869,24.8709,5.108
9451.00,5.26,26.9312,5.12
9451.20,5.198,26.5514,5.108
9451.40,5.214,26.6435,5.11
9451.60,11.173,57.0493,5.106
9451.80,5.023,25.6876,5.114
9452.00,5.24,26.7659,5.108
9452.20,5.182,26.5007,5.114
9452.40,5.241,26.792,5.112
9452.60,11.235,57.3659,5.106
9452.80,4.952,25.3443,5.118
9453.00,5.234,26.7143,5.104
9453.20,5.192,26.5623,5.116
9453.40,5.191,26.4637,5.098
9453.60,11.29,57.6919,5.11
9453.80,4.894,25.0475,5.118
9454.00,5.28,26.9702,5.108
9454.20,5.173,26.4754,5.118
9454.40,5.194,26.4894,5.1
9454.60,11.092,56.6801,5.11
9454.80,4.755,24.3266,5.116
9455.00,5.261,26.8942,5.112
9455.20,5.203,26.6081,5.114
9455.40,5.204,26.5612,5.104
9455.60,10.603,54.1601,5.108
9455.80,4.694,24.0333,5.12
9456.00,5.293,27.0155,5.104
9456.20,5.2,26.5928,5.114
9456.40,5.217,26.638,5.106
9456.60,11.28,57.6182,5.108
9456.80,4.917,25.1554,5.116
9457.00,5.24,26.8078,5.116
9457.20,5.183,26.5059,5.114
9457.40,5.222,26.6218,5.098
9457.60,11.344,57.9225,5.106
9457.80,4.874,24.8964,5.108
9458.00,5.25,26.8485,5.114
