Time (ms),USB Avg Current (mA),USB Avg Power (mW),USB Avg Voltage (V)
7972.00,49.228,250.1767,5.082
7972.20,49.265,250.4633,5.084
7972.40,50.585,257.073,5.082
7972.60,51.388,260.9483,5.078
7972.80,49.536,251.3457,5.074
7973.00,49.215,250.2091,5.084
7973.20,49.228,250.1767,5.082
7973.40,50.598,257.139,5.082
7973.60,51.351,261.0685,5.084
7973.80,49.623,252.1841,5.082
7974.00,49.19,249.8852,5.08
7974.20,49.252,249.9046,5.074
7974.40,50.598,256.9366,5.078
7974.60,51.388,261.051,5.08
7974.80,49.561,251.869,5.082
7975.00,49.314,250.7124,5.084
7975.20,49.203,250.0496,5.082
7975.40,50.561,257.0521,5.084
7975.60,51.425,261.5475,5.086
7975.80,49.487,251.5919,5.084
7976.00,49.24,250.1392,5.08
7976.20,49.302,250.5527,5.082
7976.40,50.622,257.0585,5.078
7976.60,51.412,260.8645,5.074
7976.80,49.561,251.6708,5.078
7977.00,49.228,250.0782,5.08
7977.20,49.215,250.0122,5.08
7977.40,50.635,257.2258,5.08
7977.60,51.425,261.0333,5.076
7977.80,49.487,251.295,5.078
7978.00,49.215,250.0122,5.08
7978.20,49.252,250.1017,5.078
7978.40,50.61,257.2,5.082
7978.60,51.437,261.4028,5.082
7978.80,49.474,251.4268,5.082
7979.00,49.24,250.3362,5.084
7979.20,49.277,250.1301,5.076
7979.40,50.647,257.1855,5.078
7979.60,51.486,261.4459,5.078
7979.80,49.536,251.7419,5.082
7980.00,49.252,250.2986,5.082
7980.20,49.19,250.082,5.084
7980.40,50.622,257.261,5.082
7980.60,51.449,261.5667,5.084
7980.80,49.462,251.267,5.08
7981.00,49.277,250.4257,5.082
7981.20,49.24,250.0407,5.078
7981.40,50.647,257.2867,5.08
7981.60,51.524,261.7419,5.08
7981.80,49.437,251.0411,5.078
7982.00,49.302,250.5527,5.082
7982.20,49.252,250.0032,5.076
7982.40,50.598,257.139,5.082
7982.60,51.449,261.258,5.078
7982.80,49.487,251.4929,5.082
7983.00,49.24,250.2377,5.082
7983.20,49.215,250.2091,5.084
7983.40,50.696,257.6371,5.082
7983.60,51.499,261.5119,5.078
7983.80,49.462,251.3659,5.082
7984.00,49.24,249.9423,5.076
7984.20,49.252,250.2986,5.082
7984.40,50.647,257.1855,5.078
7984.60,51.573,262.1971,5.084
7984.80,49.413,251.018,5.08
7985.00,49.19,250.082,5.084
7985.20,49.24,250.3362,5.084
7985.40,50.622,256.9573,5.076
7985.60,51.511,261.8819,5.084
7985.80,49.462,251.267,5.08
7986.00,49.24,249.9423,5.076
7986.20,50.684,257.5761,5.082
7986.40,51.486,261.5489,5.08
7986.60,49.425,250.8813,5.076
7986.80,49.289,250.2896,5.078
7987.00,49.215,250.1106,5.082
7987.20,50.61,257.2,5.082
7987.40,51.536,262.009,5.084
7987.60,49.376,250.9288,5.082
7987.80,49.265,250.3647,5.082
7988.00,49.265,250.1677,5.078
7988.20,50.622,257.1598,5.08
7988.40,51.511,261.3668,5.074
7988.60,49.45,251.1071,5.078
7988.80,49.24,250.0407,5.078
7989.00,49.265,250.2662,5.08
7989.20,50.696,257.6371,5.082
7989.40,51.585,262.155,5.082
7989.60,49.351,250.8018,5.082
7989.80,49.24,250.3362,5.084
7990.00,49.141,249.8328,5.084
7990.20,50.61,256.8964,5.076
7990.40,51.622,262.0333,5.076
7990.60,49.4,250.952,5.08
7990.80,49.228,250.1767,5.082
7991.00,49.277,250.6228,5.086
7991.20,50.659,257.449,5.082
7991.40,51.622,262.2398,5.08
7991.60,49.413,250.8204,5.076
7991.80,49.19,249.8852,5.08
7992.00,49.215,250.2091,5.084
7992.20,50.684,257.6775,5.084
7992.40,51.499,261.7179,5.082
7992.60,49.351,250.8018,5.082
7992.80,49.302,250.5527,5.082
7993.00,49.252,250.1017,5.078
7993.20,50.635,257.3271,5.082
7993.40,51.573,262.1971,5.084
7993.60,49.339,250.6421,5.08
7993.80,49.289,250.3881,5.08
7994.00,49.252,250.4957,5.086
7994.20,50.61,257.3012,5.084
7994.40,51.585,261.7423,5.074
7994.60,49.363,250.6653,5.078
7994.80,49.141,249.7345,5.082
7995.00,49.215,249.8154,5.076
7995.20,50.672,257.6165,5.084
7995.40,51.548,261.9669,5.082
7995.60,49.326,250.6747,5.082
7995.80,49.314,250.6137,5.082
7996.00,49.215,249.9138,5.078
7996.20,50.672,257.1097,5.074
7996.40,51.622,262.343,5.082
7996.60,49.326,250.7734,5.084
7996.80,49.203,249.8528,5.078
7997.00,49.215,249.9138,5.078
7997.20,50.622,257.3623,5.084
7997.40,51.585,262.0518,5.08
7997.60,49.4,250.952,5.08
7997.80,49.252,250.2986,5.082
7998.00,49.252,250.2986,5.082
7998.20,50.684,257.6775,5.084
7998.40,51.598,262.4274,5.086
7998.60,49.351,250.8018,5.082
7998.80,49.265,250.0692,5.076
7999.00,49.178,249.7259,5.078
7999.20,50.635,257.2258,5.08
7999.40,51.585,262.155,5.082
7999.60,49.314,250.7124,5.084
7999.80,49.228,250.2752,5.084
8000.00,49.265,250.2662,5.08
8000.20,50.647,257.2867,5.08
8000.40,51.647,262.1602,5.076
8000.60,49.376,250.8301,5.08
8000.80,49.228,250.1767,5.082
8001.00,49.265,250.5618,5.086
8001.20,50.746,257.6882,5.078
8001.40,51.548,262.07,5.084
8001.60,49.302,250.257,5.076
8001.80,49.178,250.021,5.084
8002.00,50.659,257.449,5.082
8002.20,51.647,262.2635,5.078
8002.40,49.339,250.6421,5.08
8002.60,49.252,250.1017,5.078
8002.80,49.289,250.191,5.076
8003.00,50.647,257.1855,5.078
8003.20,51.622,262.2398,5.08
8003.40,49.339,250.7408,5.082
8003.60,49.252,250.3972,5.084
8003.80,49.19,250.082,5.084
8004.00,50.672,257.6165,5.084
8004.20,51.659,262.6344,5.084
8004.40,49.314,250.6137,5.082
8004.60,49.289,250.4867,5.082
8004.80,49.215,250.0122,5.08
8005.00,50.696,257.4343,5.078
8005.20,51.659,262.3244,5.078
8005.40,49.314,250.3179,5.076
8005.60,49.289,250.2896,5.078
8005.80,49.252,250.2001,5.08
8006.00,50.635,257.1245,5.078
8006.20,51.622,262.1365,5.078
8006.40,49.302,250.257,5.076
8006.60,49.228,250.0782,5.08
8006.80,49.153,249.7955,5.082
8007.00,50.746,257.8911,5.082
8007.20,51.647,262.5734,5.084
8007.40,49.351,250.8018,5.082
8007.60,49.265,250.4633,5.084
8007.80,49.178,250.021,5.084
8008.00,54.066,274.8716,5.084
8008.20,51.684,262.6581,5.082
8008.40,49.302,250.5527,5.082
8008.60,49.203,250.1481,5.084
8008.80,49.24,250.3362,5.084
8009.00,50.61,257.2,5.082
8009.20,51.635,262.3058,5.08
8009.40,49.351,250.7031,5.08
8009.60,49.252,250.0032,5.076
8009.80,49.326,250.4774,5.078
8010.00,50.696,257.6371,5.082
8010.20,51.622,261.93,5.074
8010.40,49.314,250.5151,5.08
8010.60,49.289,250.5853,5.084
8010.80,49.19,249.8852,5.08
8011.00,50.672,257.5151,5.082
8011.20,51.709,262.6817,5.08
8011.40,49.252,250.2986,5.082
8011.60,49.252,250.2986,5.082
8011.80,49.265,250.3647,5.082
8012.00,50.721,257.7641,5.082
8012.20,51.672,262.5971,5.082
8012.40,49.376,251.0276,5.084
8012.60,49.265,250.0692,5.076
8012.80,49.24,250.2377,5.082
8013.00,50.684,257.5761,5.082
8013.20,51.622,262.343,5.082
8013.40,49.265,250.2662,5.08
8013.60,49.252,250.2001,5.08
8013.80,49.265,250.4633,5.084
8014.00,50.684,257.5761,5.082
8014.20,51.709,262.7851,5.082
8014.40,49.351,250.8018,5.082
8014.60,49.277,250.4257,5.082
8014.80,49.265,250.3647,5.082
8015.00,50.696,257.6371,5.082
8015.20,51.684,262.6581,5.082
8015.40,49.351,250.8018,5.082
8015.60,49.203,250.0496,5.082
8015.80,49.116,249.5093,5.08
8016.00,50.696,257.3329,5.076
8016.20,51.635,262.0993,5.076
8016.40,49.351,250.7031,5.08
8016.60,49.339,250.5434,5.078
8016.80,49.203,249.9512,5.08
8017.00,51.721,262.6393,5.078
8017.20,49.314,250.2192,5.074
8017.40,49.265,250.4633,5.084
8017.60,49.302,250.4541,5.08
8017.80,50.622,257.261,5.082
8018.00,51.684,262.348,5.076
8018.20,49.289,250.4867,5.082
8018.40,49.203,250.1481,5.084
8018.60,49.215,250.2091,5.084
8018.80,50.733,257.9266,5.084
8019.00,51.659,262.2211,5.076
8019.20,49.314,250.3179,5.076
8019.40,49.265,250.3647,5.082
8019.60,49.178,250.021,5.084
8019.80,50.733,257.8251,5.082
8020.00,51.672,262.5971,5.082
8020.20,49.326,250.7734,5.084
8020.40,49.215,249.9138,5.078
8020.60,49.252,250.1017,5.078
8020.80,50.659,257.449,5.082
8021.00,51.696,262.7191,5.082
8021.20,49.351,250.8018,5.082
8021.40,49.24,250.1392,5.08
8021.60,49.302,250.4541,5.08
8021.80,50.721,257.6627,5.08
8022.00,51.684,262.4514,5.078
8022.20,49.302,250.5527,5.082
8022.40,49.265,250.2662,5.08
8022.60,49.203,250.0496,5.082
8022.80,50.647,257.388,5.082
8023.00,51.684,262.4514,5.078
8023.20,49.265,250.1677,5.078
8023.40,49.252,250.2986,5.082
8023.60,49.302,250.4541,5.08
8023.80,50.684,257.5761,5.082
8024.00,51.696,262.7191,5.082
8024.20,49.339,250.8395,5.084
8024.40,49.252,250.2986,5.082
8024.60,49.265,250.3647,5.082
8024.80,50.733,257.8251,5.082
8025.00,51.672,262.2871,5.076
8025.20,49.228,250.2752,5.084
8025.40,49.277,250.1301,5.076
8025.60,49.215,249.9138,5.078
8025.80,50.771,257.9167,5.08
8026.00,51.733,262.9071,5.082
8026.20,49.289,250.4867,5.082
8026.40,49.228,250.2752,5.084
8026.60,49.289,250.191,5.076
8026.80,50.684,257.3734,5.078
8027.00,51.684,262.5547,5.08
8027.20,49.326,250.6747,5.082
8027.40,49.178,249.9226,5.082
8027.60,49.166,249.7633,5.08
8027.80,50.684,257.5761,5.082
8028.00,51.635,262.0993,5.076
8028.20,49.265,250.2662,5.08
8028.40,49.265,250.3647,5.082
8028.60,49.228,250.1767,5.082
8028.80,50.647,257.388,5.082
8029.00,51.733,262.9071,5.082
8029.20,49.314,250.6137,5.082
8029.40,49.277,250.6228,5.086
8029.60,49.302,250.5527,5.082
8029.80,50.647,257.0842,5.076
8030.00,51.684,262.348,5.076
8030.20,49.265,250.2662,5.08
8030.40,49.265,250.3647,5.082
8030.60,49.228,250.1767,5.082
8030.80,50.721,257.4598,5.076
8031.00,51.684,262.348,5.076
8031.20,49.289,250.191,5.076
8031.40,49.24,250.0407,5.078
8031.60,49.215,249.9138,5.078
8031.80,50.709,257.6017,5.08
8032.00,51.746,263.0767,5.084
8032.20,49.228,250.2752,5.084
8032.40,49.203,249.8528,5.078
8032.60,49.228,250.2752,5.084
8032.80,50.672,257.5151,5.082
8033.00,51.721,262.8461,5.082
8033.20,49.314,250.7124,5.084
8033.40,49.228,250.2752,5.084
8033.60,49.19,249.9836,5.082
8033.80,50.721,257.5612,5.078
8034.00,51.659,262.7377,5.086
8034.20,49.289,250.5853,5.084
8034.40,49.265,250.4633,5.084
8034.60,49.19,249.9836,5.082
8034.80,50.647,257.2867,5.08
8035.00,51.746,263.0767,5.084
8035.20,49.265,250.1677,5.078
8035.40,49.203,250.0496,5.082
8035.60,49.326,250.6747,5.082
8035.80,50.635,257.3271,5.082
8036.00,51.684,262.6581,5.082
8036.20,49.326,250.7734,5.084
8036.40,49.24,250.1392,5.08
8036.60,49.252,250.3972,5.084
8036.80,50.684,257.1706,5.074
8037.00,51.709,262.4749,5.076
8037.20,49.252,250.1017,5.078
8037.40,49.24,250.1392,5.08
8037.60,49.215,250.2091,5.084
8037.80,50.647,257.4893,5.084
8038.00,51.746,263.0767,5.084
8038.20,49.326,250.6747,5.082
8038.40,49.265,250.3647,5.082
8038.60,49.277,250.5243,5.084
8038.80,50.709,257.6017,5.08
8039.00,51.696,262.4089,5.076
8039.20,49.326,250.4774,5.078
8039.40,49.228,250.3736,5.086
8039.60,49.215,250.0122,5.08
8039.80,50.684,257.4747,5.08
8040.00,51.672,262.7005,5.084
8040.20,49.277,250.5243,5.084
8040.40,49.302,250.6514,5.084
8040.60,49.24,250.3362,5.084
8040.80,50.684,257.7788,5.086
8041.00,51.746,263.0767,5.084
8041.20,49.314,250.5151,5.08
8041.40,49.24,250.1392,5.08
8041.60,49.252,250.2001,5.08
8041.80,50.647,257.2867,5.08
8042.00,51.684,262.6581,5.082
8042.20,49.326,250.4774,5.078
8042.40,49.215,250.3075,5.086
8042.60,49.252,250.3972,5.084
8042.80,50.696,257.4343,5.078
8043.00,51.709,262.8885,5.084
8043.20,49.289,250.5853,5.084
8043.40,49.314,250.6137,5.082
8043.60,49.24,250.0407,5.078
8043.80,50.771,258.1198,5.084
8044.00,51.746,263.0767,5.084
8044.20,49.252,250.3972,5.084
8044.40,49.228,250.2752,5.084
8044.60,49.215,250.0122,5.08
8044.80,50.684,257.272,5.076
8045.00,51.684,262.348,5.076
8045.20,49.363,250.764,5.08
8045.40,49.203,250.0496,5.082
8045.60,49.265,250.3647,5.082
8045.80,50.758,258.0537,5.084
8046.00,51.721,262.9496,5.084
8046.20,49.302,250.4541,5.08
8046.40,49.265,250.0692,5.076
8046.60,49.19,249.8852,5.08
8046.80,50.696,257.5357,5.08
8047.00,51.684,262.5547,5.08
8047.20,49.265,250.3647,5.082
8047.40,49.252,250.3972,5.084
8047.60,49.252,250.3972,5.084
8047.80,50.709,257.6017,5.08
8048.00,51.709,262.6817,5.08
8048.20,49.326,250.6747,5.082
8048.40,49.215,249.9138,5.078
8048.60,49.215,249.9138,5.078
8048.80,50.771,257.8152,5.078
8049.00,51.672,262.3904,5.078
8049.20,49.252,250.2986,5.082
8049.40,49.252,250.2986,5.082
8049.60,49.203,250.0496,5.082
8049.80,50.635,257.4283,5.084
8050.00,51.696,262.7191,5.082
8050.20,49.289,250.191,5.076
8050.40,49.252,250.4957,5.086
8050.60,49.24,250.1392,5.08
8050.80,50.709,257.5003,5.078
8051.00,51.733,262.7002,5.078
8051.20,49.314,250.811,5.086
8051.40,49.24,250.0407,5.078
8051.60,49.178,249.7259,5.078
8051.80,50.659,257.449,5.082
8052.00,51.709,262.8885,5.084
8052.20,49.24,250.1392,5.08
8052.40,49.252,250.2001,5.08
8052.60,49.178,250.021,5.084
8052.80,50.709,257.8046,5.084
8053.00,51.746,262.7662,5.078
8053.20,49.289,250.4867,5.082
8053.40,49.24,250.4346,5.086
8053.60,49.277,250.2286,5.078
8053.80,50.622,257.261,5.082
8054.00,51.635,262.3058,5.08
8054.20,49.302,250.4541,5.08
8054.40,49.19,249.8852,5.08
8054.60,49.228,250.0782,5.08
8054.80,50.733,257.8251,5.082
8055.00,51.721,263.053,5.086
8055.20,49.265,250.3647,5.082
8055.40,49.265,250.4633,5.084
8055.60,49.265,250.3647,5.082
8055.80,50.721,257.6627,5.08
8056.00,51.709,262.4749,5.076
8056.20,49.252,250.2001,5.08
8056.40,49.19,249.6884,5.076
8056.60,49.19,249.6884,5.076
8056.80,50.684,257.272,5.076
8057.00,51.721,262.5358,5.076
8057.20,49.252,250.0032,5.076
8057.40,49.277,250.1301,5.076
8057.60,49.203,249.9512,5.08
8057.80,50.746,257.9927,5.084
8058.00,51.684,262.6581,5.082
8058.20,49.265,250.2662,5.08
8058.40,49.277,250.0315,5.074
8058.60,49.228,249.9798,5.078
8058.80,50.647,257.2867,5.08
8059.00,51.733,262.9071,5.082
8059.20,49.252,250.2986,5.082
8059.40,49.302,250.75,5.086
8059.60,49.326,250.7734,5.084
8059.80,50.684,257.272,5.076
8060.00,51.733,262.5967,5.076
8060.20,49.302,250.3555,5.078
8060.40,49.24,249.9423,5.076
8060.60,49.19,249.8852,5.08
8060.80,50.733,257.8251,5.082
8061.00,51.696,262.7191,5.082
8061.20,49.215,250.1106,5.082
8061.40,49.215,250.1106,5.082
8061.60,49.24,250.2377,5.082
8061.80,50.684,257.3734,5.078
8062.00,51.733,262.5967,5.076
8062.20,49.289,250.3881,5.08
8062.40,49.252,250.3972,5.084
8062.60,49.277,250.5243,5.084
8062.80,50.746,257.8911,5.082
8063.00,51.709,262.992,5.086
8063.20,49.314,250.5151,5.08
8063.40,49.228,250.1767,5.082
8063.60,49.215,250.2091,5.084
8063.80,51.709,262.5783,5.078
8064.00,49.289,250.5853,5.084
8064.20,49.326,250.3788,5.076
8064.40,49.228,250.3736,5.086
8064.60,50.709,257.5003,5.078
8064.80,51.807,263.1796,5.08
8065.00,49.277,250.1301,5.076
8065.20,49.277,250.2286,5.078
8065.40,49.252,250.2001,5.08
8065.60,50.696,257.7385,5.084
8065.80,51.696,262.8225,5.084
8066.00,49.24,250.2377,5.082
8066.20,49.228,250.2752,5.084
8066.40,49.265,250.1677,5.078
8066.60,50.709,257.6017,5.08
8066.80,51.746,262.9731,5.082
8067.00,49.265,250.3647,5.082
8067.20,49.265,250.3647,5.082
8067.40,49.252,250.4957,5.086
8067.60,50.721,257.5612,5.078
8067.80,51.758,263.2412,5.086
8068.00,49.265,250.0692,5.076
8068.20,49.19,249.9836,5.082
8068.40,49.252,250.2986,5.082
8068.60,50.635,257.1245,5.078
8068.80,51.684,262.6581,5.082
8069.00,49.314,250.7124,5.084
8069.20,49.24,250.3362,5.084
8069.40,49.265,250.4633,5.084
8069.60,50.771,258.0182,5.082
8069.80,51.684,262.6581,5.082
8070.00,49.265,250.3647,5.082
8070.20,49.24,250.4346,5.086
8070.40,49.215,250.2091,5.084
8070.60,50.622,257.261,5.082
8070.80,51.721,262.7427,5.08
8071.00,49.24,250.1392,5.08
8071.20,49.24,250.1392,5.08
8071.40,49.265,250.4633,5.084
8071.60,50.709,257.8046,5.084
8071.80,51.721,262.9496,5.084
8072.00,49.277,250.4257,5.082
8072.20,49.24,250.2377,5.082
8072.40,49.252,250.3972,5.084
8072.60,50.795,258.1402,5.082
8072.80,51.684,262.9682,5.088
8073.00,49.265,250.4633,5.084
8073.20,49.265,250.4633,5.084
8073.40,49.24,250.3362,5.084
8073.60,50.733,257.9266,5.084
8073.80,51.77,262.7845,5.076
8074.00,49.277,250.3272,5.08
8074.20,49.24,250.2377,5.082
8074.40,49.277,250.4257,5.082
8074.60,50.696,257.6371,5.082
8074.80,51.733,263.0106,5.084
8075.00,49.289,250.4867,5.082
8075.20,49.24,250.3362,5.084
8075.40,49.203,249.7544,5.076
8075.60,50.696,257.7385,5.084
8075.80,51.733,262.9071,5.082
8076.00,49.24,250.3362,5.084
8076.20,49.302,250.4541,5.08
8076.40,49.215,250.4059,5.088
8076.60,50.746,257.7897,5.08
8076.80,51.783,263.1612,5.082
8077.00,49.252,250.4957,5.086
8077.20,49.19,249.7868,5.078
8077.40,49.265,250.2662,5.08
8077.60,50.696,257.7385,5.084
8077.80,51.709,262.8885,5.084
8078.00,49.265,250.3647,5.082
8078.20,49.19,250.082,5.084
8078.40,49.24,250.3362,5.084
8078.60,50.733,257.9266,5.084
8078.80,51.807,263.076,5.078
8079.00,49.277,250.3272,5.08
8079.20,49.289,250.2896,5.078
8079.40,49.265,250.4633,5.084
8079.60,50.721,257.8656,5.084
8079.80,51.721,262.9496,5.084
8080.00,49.228,250.1767,5.082
8080.20,49.24,250.1392,5.08
8080.40,49.228,250.0782,5.08
8080.60,50.684,257.3734,5.078
8080.80,51.672,262.2871,5.076
8081.00,49.289,250.3881,5.08
8081.20,49.265,250.1677,5.078
8081.40,49.277,250.6228,5.086
8081.60,50.721,257.8656,5.084
8081.80,51.709,262.8885,5.084
8082.00,49.289,250.5853,5.084
8082.20,49.265,250.4633,5.084
8082.40,49.24,250.3362,5.084
8082.60,50.733,257.9266,5.084
8082.80,51.746,262.9731,5.082
8083.00,49.252,250.2986,5.082
8083.20,49.24,250.3362,5.084
8083.40,49.314,250.7124,5.084
8083.60,50.721,257.7641,5.082
8083.80,51.721,262.9496,5.084
8084.00,49.277,250.4257,5.082
8084.20,49.265,250.2662,5.08
8084.40,49.265,250.2662,5.08
8084.60,50.746,257.8911,5.082
8084.80,51.696,262.6157,5.08
8085.00,49.228,250.1767,5.082
8085.20,49.24,250.3362,5.084
8085.40,49.166,249.8616,5.082
8085.60,50.733,257.9266,5.084
8085.80,51.733,263.114,5.086
8086.00,49.289,250.191,5.076
8086.20,49.326,250.7734,5.084
8086.40,49.265,250.3647,5.082
8086.60,50.672,257.6165,5.084
8086.80,51.77,262.7845,5.076
8087.00,49.289,250.5853,5.084
8087.20,49.19,249.7868,5.078
8087.40,49.215,250.2091,5.084
8087.60,50.672,257.2111,5.076
8087.80,51.684,262.7614,5.084
8088.00,49.228,249.8813,5.076
8088.20,49.289,250.5853,5.084
8088.40,49.252,250.2986,5.082
8088.60,50.672,257.4138,5.08
8088.80,51.746,262.9731,5.082
8089.00,49.265,250.4633,5.084
8089.20,49.228,249.9798,5.078
8089.40,49.252,250.0032,5.076
8089.60,50.647,257.1855,5.078
8089.80,51.709,262.6817,5.08
8090.00,49.24,250.2377,5.082
8090.20,49.203,249.9512,5.08
8090.40,49.252,250.2001,5.08
8090.60,50.721,257.6627,5.08
8090.80,51.733,262.5967,5.076
8091.00,49.228,249.7829,5.074
8091.20,49.265,250.0692,5.076
8091.40,49.24,250.0407,5.078
8091.60,50.696,257.5357,5.08
8091.80,51.758,262.9306,5.08
8092.00,49.24,249.9423,5.076
8092.20,49.228,250.0782,5.08
8092.40,49.265,250.3647,5.082
8092.60,50.684,257.5761,5.082
8092.80,51.696,262.7191,5.082
8093.00,49.326,250.9707,5.088
8093.20,49.203,249.7544,5.076
8093.40,49.24,250.1392,5.08
8093.60,50.746,257.8911,5.082
8093.80,51.721,262.8461,5.082
8094.00,49.314,250.7124,5.084
8094.20,49.265,250.2662,5.08
8094.40,49.153,249.5006,5.076
8094.60,50.672,257.3124,5.078
8094.80,49.203,249.9512,5.08
8095.00,49.215,249.9138,5.078
8095.20,49.265,250.2662,5.08
8095.40,50.733,257.7236,5.08
8095.60,51.709,262.7851,5.082
8095.80,49.265,250.3647,5.082
8096.00,49.252,250.2986,5.082
8096.20,49.302,250.257,5.076
8096.40,50.733,257.6222,5.078
8096.60,51.709,262.6817,5.08
8096.80,49.228,250.1767,5.082
8097.00,49.252,250.2001,5.08
8097.20,49.203,249.656,5.074
8097.40,50.721,257.6627,5.08
8097.60,51.721,262.7427,5.08
8097.80,49.265,250.1677,5.078
8098.00,49.215,250.2091,5.084
8098.20,49.277,250.4257,5.082
8098.40,50.709,257.2975,5.074
8098.60,51.733,262.8036,5.08
8098.80,49.228,250.1767,5.082
8099.00,49.215,250.0122,5.08
8099.20,49.24,250.1392,5.08
8099.40,50.672,257.3124,5.078
8099.60,51.659,262.531,5.082
8099.80,49.228,249.9798,5.078
8100.00,49.252,250.0032,5.076
8100.20,49.228,249.9798,5.078
8100.40,50.721,257.8656,5.084
8100.60,51.746,263.0767,5.084
8100.80,49.24,249.9423,5.076
8101.00,49.277,250.2286,5.078
8101.20,49.24,249.8438,5.074
8101.40,50.647,257.4893,5.084
8101.60,51.672,262.3904,5.078
8101.80,49.265,250.4633,5.084
8102.00,49.215,250.0122,5.08
8102.20,49.19,249.7868,5.078
8102.40,50.758,258.0537,5.084
8102.60,51.721,262.4323,5.074
8102.80,49.302,250.6514,5.084
8103.00,49.265,250.0692,5.076
8103.20,49.228,250.2752,5.084
8103.40,50.746,257.6882,5.078
8103.60,51.746,262.8697,5.08
8103.80,49.265,250.4633,5.084
8104.00,49.19,249.7868,5.078
8104.20,49.24,250.2377,5.082
8104.40,50.647,257.388,5.082
8104.60,51.758,262.7236,5.076
8104.80,49.302,250.6514,5.084
8105.00,49.24,250.0407,5.078
8105.20,49.277,250.5243,5.084
8105.40,50.721,257.5612,5.078
8105.60,51.696,262.8225,5.084
8105.80,49.265,250.3647,5.082
8106.00,49.252,250.0032,5.076
8106.20,49.19,250.082,5.084
8106.40,50.733,257.5207,5.076
8106.60,51.709,262.8885,5.084
8106.80,49.228,249.8813,5.076
8107.00,49.215,250.1106,5.082
8107.20,49.314,250.6137,5.082
8107.40,50.672,257.1097,5.074
8107.60,51.709,262.7851,5.082
8107.80,49.265,250.0692,5.076
8108.00,49.203,250.1481,5.084
8108.20,49.24,250.1392,5.08
8108.40,50.746,257.5867,5.076
8108.60,51.672,262.7005,5.084
8108.80,49.203,249.7544,5.076
8109.00,49.252,250.3972,5.084
8109.20,49.178,249.7259,5.078
8109.40,50.672,257.5151,5.082
8109.60,51.733,262.5967,5.076
8109.80,49.228,250.1767,5.082
8110.00,49.252,250.2986,5.082
8110.20,50.659,257.449,5.082
8110.40,51.696,262.6157,5.08
8110.60,49.289,250.5853,5.084
8110.80,49.24,249.9423,5.076
8111.00,49.19,250.082,5.084
8111.20,50.696,257.4343,5.078
8111.40,51.672,262.5971,5.082
8111.60,49.215,250.1106,5.082
8111.80,49.277,250.2286,5.078
8112.00,49.252,250.2986,5.082
8112.20,50.672,257.5151,5.082
8112.40,51.746,262.6627,5.076
8112.60,49.228,250.0782,5.08
8112.80,49.228,250.1767,5.082
8113.00,49.24,250.0407,5.078
8113.20,50.647,257.0842,5.076
8113.40,51.659,262.531,5.082
8113.60,49.265,250.4633,5.084
8113.80,49.178,249.8242,5.08
8114.00,49.228,249.9798,5.078
8114.20,50.733,257.8251,5.082
8114.40,51.721,263.053,5.086
8114.60,49.277,250.4257,5.082
8114.80,49.24,249.8438,5.074
8115.00,49.24,250.0407,5.078
8115.20,50.696,257.6371,5.082
8115.40,51.77,263.0951,5.082
8115.60,49.215,250.1106,5.082
8115.80,49.228,249.8813,5.076
8116.00,49.19,249.7868,5.078
8116.20,50.672,257.2111,5.076
8116.40,51.709,262.6817,5.08
8116.60,49.314,250.7124,5.084
8116.80,49.265,250.3647,5.082
8117.00,49.24,250.1392,5.08
8117.20,50.696,257.4343,5.078
8117.40,51.721,262.8461,5.082
8117.60,49.289,250.5853,5.084
8117.80,49.24,249.9423,5.076
8118.00,49.265,250.2662,5.08
8118.20,50.709,257.8046,5.084
8118.40,51.684,262.6581,5.082
8118.60,49.215,250.1106,5.082
8118.80,49.24,250.3362,5.084
8119.00,49.24,250.2377,5.082
8119.20,50.696,257.7385,5.084
8119.40,51.733,262.7002,5.078
8119.60,49.277,250.5243,5.084
8119.80,49.24,250.1392,5.08
8120.00,49.215,250.0122,5.08
8120.20,50.733,257.8251,5.082
8120.40,51.672,262.3904,5.078
8120.60,49.252,250.2001,5.08
8120.80,49.277,250.4257,5.082
8121.00,49.215,249.9138,5.078
8121.20,50.696,257.6371,5.082
8121.40,51.758,262.8271,5.078
8121.60,49.252,250.1017,5.078
8121.80,49.277,250.2286,5.078
8122.00,49.277,250.2286,5.078
8122.20,50.709,257.7031,5.082
8122.40,51.746,262.8697,5.08
8122.60,49.252,250.1017,5.078
8122.80,49.24,250.1392,5.08
8123.00,49.19,249.6884,5.076
8123.20,50.684,257.4747,5.08
8123.40,51.709,262.4749,5.076
8123.60,49.265,250.0692,5.076
8123.80,49.277,250.5243,5.084
8124.00,49.203,249.656,5.074
8124.20,50.696,257.6371,5.082
8124.40,51.721,262.8461,5.082
8124.60,49.265,250.3647,5.082
8124.80,49.19,249.9836,5.082
8125.00,49.228,249.4875,5.068
8125.20,50.647,257.4893,5.084
8125.40,51.696,262.9258,5.086
8125.60,49.203,250.1481,5.084
8125.80,49.203,249.3608,5.068
8126.00,50.746,257.9927,5.084
8126.20,51.733,262.5967,5.076
8126.40,49.265,250.4633,5.084
8126.60,49.289,250.191,5.076
8126.80,49.24,249.6468,5.07
8127.00,50.696,257.6371,5.082
8127.20,51.77,263.1987,5.084
8127.40,49.203,249.8528,5.078
8127.60,49.228,250.2752,5.084
